Country or Area,Year,Sex,Coverage,Source,SourceID,Type,Value,Value Footnotes,,,Mean,
Germany,1999,Men,Registered unemployment,Employment office records,# 0,First job seekers,169,"97,117",,,,
Germany,1999,Men,Registered unemployment,Employment office records,# 0,Previously employed,1935.4,"97,117",,,,
Germany,1999,Men,Registered unemployment,Employment office records,# 0,Unemployed,2160.5,"97,117",,,,
Germany,1999,Women,Registered unemployment,Employment office records,# 0,Unemployed,1940,"97,117",,,,
Germany,1999,Women,Registered unemployment,Employment office records,# 0,Previously employed,1668.5,"97,117",,,,
Germany,1999,Women,Registered unemployment,Employment office records,# 0,First job seekers,223,"97,117",,,,
Germany,1999,Women,Total coverage,Labour force survey,# 0,First job seekers,118,1,,,,
Germany,1999,Women,Total coverage,Labour force survey,# 0,Previously employed,1480,1,,,,
Germany,1999,Women,Total coverage,Labour force survey,# 0,Unemployed,1598,1,,,,
Germany,1999,"Rates, total",Total coverage,Labour force survey,# 0,Unemployed,8.8,1,,,,
Germany,1999,"Rates, total",Registered unemployment,Employment office records,# 0,Unemployed,11.7,"97,117",,,,
Germany,1999,"Rates, men",Registered unemployment,Employment office records,# 0,Unemployed,11.3,"97,117",,,,
Germany,1999,"Rates, men",Total coverage,Labour force survey,# 0,Unemployed,8.4,1,,,,
Germany,1999,"Rates, women",Total coverage,Labour force survey,# 0,Unemployed,9.2,1,,,,
Germany,1999,"Rates, women",Registered unemployment,Employment office records,# 0,Unemployed,12.2,"97,117",,,,
Germany,1998,Total men and women,Registered unemployment,Employment office records,# 0,Unemployed,4280.6,"97,117,119",,,,
Germany,1998,Total men and women,Registered unemployment,Employment office records,# 0,Previously employed,3746.8,"97,117,119",,,,
Germany,1998,Total men and women,Registered unemployment,Employment office records,# 0,First job seekers,457,"97,117,119",,,,
Germany,1998,Total men and women,Total coverage,Labour force survey,# 0,Previously employed,3587,1,,,,
Germany,1998,Total men and women,Total coverage,Labour force survey,# 0,First job seekers,262,1,,,,
Germany,1998,Total men and women,Total coverage,Labour force survey,# 0,Unemployed,3849,1,,,,
Germany,1998,Men,Total coverage,Labour force survey,# 0,Unemployed,2074,1,,,,
Germany,1998,Men,Total coverage,Labour force survey,# 0,First job seekers,137,1,,,,
Germany,1998,Men,Total coverage,Labour force survey,# 0,Previously employed,1937,1,,,,
Germany,1998,Men,Registered unemployment,Employment office records,# 0,First job seekers,196,"97,117,119",,,,
Germany,1998,Men,Registered unemployment,Employment office records,# 0,Previously employed,2035.3,"97,117,119",,,,
Germany,1998,Men,Registered unemployment,Employment office records,# 0,Unemployed,2273.4,"97,117,119",,,,
Germany,1998,Women,Registered unemployment,Employment office records,# 0,Unemployed,2007.3,"97,117,119",,,,
Germany,1998,Women,Registered unemployment,Employment office records,# 0,Previously employed,1711.5,"97,117,119",,,,
Germany,1998,Women,Registered unemployment,Employment office records,# 0,First job seekers,261,"97,117,119",,,,
Germany,1998,Women,Total coverage,Labour force survey,# 0,Previously employed,1650,1,,,,
Germany,1998,Women,Total coverage,Labour force survey,# 0,First job seekers,125,1,,,,
Germany,1998,Women,Total coverage,Labour force survey,# 0,Unemployed,1775,1,,,,
Germany,1998,"Rates, total",Total coverage,Labour force survey,# 0,Unemployed,9.7,1,,,,
Germany,1998,"Rates, total",Registered unemployment,Employment office records,# 0,Unemployed,12.3,"97,117,119",,,,
Germany,1998,"Rates, men",Registered unemployment,Employment office records,# 0,Unemployed,11.9,"97,117,119",,,,
Germany,1998,"Rates, men",Total coverage,Labour force survey,# 0,Unemployed,9.2,1,,,,
Germany,1998,"Rates, women",Total coverage,Labour force survey,# 0,Unemployed,10.4,1,,,,
Germany,1998,"Rates, women",Registered unemployment,Employment office records,# 0,Unemployed,12.8,"97,117,119",,,,
Germany,1997,Total men and women,Registered unemployment,Employment office records,# 0,Previously employed,4039,"97,117",,,,
Germany,1997,Total men and women,Registered unemployment,Employment office records,# 0,First job seekers,269,"97,117",,,,
Germany,1997,Total men and women,Total coverage,Labour force survey,# 0,First job seekers,270,1,,,,
Germany,1997,Total men and women,Total coverage,Labour force survey,# 0,Previously employed,3620,1,,,,
Germany,1997,Total men and women,Registered unemployment,Employment office records,# 0,Unemployed,4384.46,"97,117",,,,
Germany,1997,Total men and women,Total coverage,Labour force survey,# 0,Unemployed,3890,1,,,,
Germany,1997,Men,Total coverage,Labour force survey,# 0,Unemployed,2083,1,,,,
Germany,1997,Men,Registered unemployment,Employment office records,# 0,Unemployed,2342.38,"97,117",,,,
Germany,1997,Men,Total coverage,Labour force survey,# 0,Previously employed,1944,1,,,,
Germany,1997,Men,Total coverage,Labour force survey,# 0,First job seekers,139,1,,,,
Germany,1997,Men,Registered unemployment,Employment office records,# 0,First job seekers,121,"97,117",,,,
Germany,1997,Men,Registered unemployment,Employment office records,# 0,Previously employed,2099,"97,117",,,,
Germany,1997,Women,Registered unemployment,Employment office records,# 0,Previously employed,1940,"97,117",,,,
Germany,1997,Women,Registered unemployment,Employment office records,# 0,First job seekers,148,"97,117",,,,
Germany,1997,Women,Total coverage,Labour force survey,# 0,First job seekers,130,1,,,,
Germany,1997,Women,Total coverage,Labour force survey,# 0,Previously employed,1676,1,,,,
Germany,1997,Women,Registered unemployment,Employment office records,# 0,Unemployed,2042.07,"97,117",,,,
Germany,1997,Women,Total coverage,Labour force survey,# 0,Unemployed,1806,1,,,,
Germany,1997,"Rates, total",Total coverage,Labour force survey,# 0,Unemployed,9.8,1,,,,
Germany,1997,"Rates, total",Registered unemployment,Employment office records,# 0,Unemployed,12.7,"97,117",,,,
Germany,1997,"Rates, men",Registered unemployment,Employment office records,# 0,Unemployed,12.2,"97,117",,,,
Germany,1997,"Rates, men",Total coverage,Labour force survey,# 0,Unemployed,9.2,1,,,,
Germany,1997,"Rates, women",Total coverage,Labour force survey,# 0,Unemployed,10.6,1,,,,
Germany,1997,"Rates, women",Registered unemployment,Employment office records,# 0,Unemployed,13.3,"97,117",,,,
Germany,1996,Total men and women,Registered unemployment,Employment office records,# 0,Unemployed,3848.449,"97,117",,,,
Germany,1996,Total men and women,Total coverage,Official estimates,# 0,Unemployed,3531,1,,,,
Germany,1996,Total men and women,Total coverage,Labour force survey,# 0,Previously employed,3211,1,,,,
Germany,1996,Total men and women,Total coverage,Labour force survey,# 0,First job seekers,262,1,,,,
Germany,1996,Total men and women,Registered unemployment,Employment office records,# 0,First job seekers,253,"97,117",,,,
Germany,1996,Total men and women,Registered unemployment,Employment office records,# 0,Previously employed,3596,"97,117",,,,
Germany,1996,Total men and women,Total coverage,Labour force survey,# 0,Unemployed,3473,1,,,,
Germany,1996,Men,Total coverage,Labour force survey,# 0,Unemployed,1858,1,,,,
Germany,1996,Men,Registered unemployment,Employment office records,# 0,Previously employed,1881,"97,117",,,,
Germany,1996,Men,Registered unemployment,Employment office records,# 0,First job seekers,115,"97,117",,,,
Germany,1996,Men,Total coverage,Labour force survey,# 0,First job seekers,145,1,,,,
Germany,1996,Men,Total coverage,Labour force survey,# 0,Previously employed,1713,1,,,,
Germany,1996,Men,Total coverage,Official estimates,# 0,Unemployed,1844,1,,,,
Germany,1996,Men,Registered unemployment,Employment office records,# 0,Unemployed,1996.144,"97,117",,,,
Germany,1996,Women,Registered unemployment,Employment office records,# 0,Unemployed,1852.305,"97,117",,,,
Germany,1996,Women,Total coverage,Official estimates,# 0,Unemployed,1687,1,,,,
Germany,1996,Women,Total coverage,Labour force survey,# 0,Previously employed,1498,1,,,,
Germany,1996,Women,Total coverage,Labour force survey,# 0,First job seekers,116,1,,,,
Germany,1996,Women,Registered unemployment,Employment office records,# 0,First job seekers,138,"97,117",,,,
Germany,1996,Women,Registered unemployment,Employment office records,# 0,Previously employed,1714,"97,117",,,,
Germany,1996,Women,Total coverage,Labour force survey,# 0,Unemployed,1614,1,,,,
Germany,1996,"Rates, total",Total coverage,Labour force survey,# 0,Unemployed,8.8,1,,,,
Germany,1996,"Rates, total",Total coverage,Official estimates,# 0,Unemployed,9,1,,,,
Germany,1996,"Rates, total",Registered unemployment,Employment office records,# 0,Unemployed,11.2,"97,117",,,,
Germany,1996,"Rates, men",Registered unemployment,Employment office records,# 0,Unemployed,10.4,"97,117",,,,
Germany,1996,"Rates, men",Total coverage,Official estimates,# 0,Unemployed,8.1,1,,,,
Germany,1996,"Rates, men",Total coverage,Labour force survey,# 0,Unemployed,8.2,1,,,,
Germany,1996,"Rates, women",Total coverage,Labour force survey,# 0,Unemployed,9.6,1,,,,
Germany,1996,"Rates, women",Total coverage,Official estimates,# 0,Unemployed,10.2,1,,,,
Germany,1996,"Rates, women",Registered unemployment,Employment office records,# 0,Unemployed,12.1,"97,117",,,,
Germany,1995,Total men and women,Registered unemployment,Employment office records,# 0,Unemployed,3521.044,"97,117",,,,
Germany,1995,Total men and women,Total coverage,Official estimates,# 0,Unemployed,3210,1,,,,
Germany,1995,Total men and women,Total coverage,Labour force survey,# 0,First job seekers,235,1,,,,
Germany,1995,Total men and women,Total coverage,Labour force survey,# 0,Previously employed,3800,1,,,,
Germany,1995,Total men and women,Registered unemployment,Employment office records,# 0,Previously employed,3283.279,"97,117",,,,
Germany,1995,Total men and women,Registered unemployment,Employment office records,# 0,First job seekers,237.765,"97,117",,,,
Germany,1995,Total men and women,Total coverage,Labour force survey,# 0,Unemployed,4035,1,,,,
Germany,1995,Men,Total coverage,Labour force survey,# 0,Unemployed,1991,1,,,,
Germany,1995,Men,Registered unemployment,Employment office records,# 0,First job seekers,104.68,"97,117",,,,
Germany,1995,Men,Registered unemployment,Employment office records,# 0,Previously employed,1660.221,"97,117",,,,
Germany,1995,Men,Total coverage,Labour force survey,# 0,Previously employed,1879,1,,,,
Germany,1995,Men,Total coverage,Labour force survey,# 0,First job seekers,112,1,,,,
Germany,1995,Men,Total coverage,Official estimates,# 0,Unemployed,1594,1,,,,
Germany,1995,Men,Registered unemployment,Employment office records,# 0,Unemployed,1764.901,"97,117",,,,
Germany,1995,Women,Registered unemployment,Employment office records,# 0,Unemployed,1756.143,"97,117",,,,
Germany,1995,Women,Total coverage,Official estimates,# 0,Unemployed,1616,1,,,,
Germany,1995,Women,Total coverage,Labour force survey,# 0,First job seekers,122,1,,,,
Germany,1995,Women,Total coverage,Labour force survey,# 0,Previously employed,1922,1,,,,
Germany,1995,Women,Registered unemployment,Employment office records,# 0,Previously employed,1623.058,"97,117",,,,
Germany,1995,Women,Registered unemployment,Employment office records,# 0,First job seekers,133.085,"97,117",,,,
Germany,1995,Women,Total coverage,Labour force survey,# 0,Unemployed,2044,1,,,,
Germany,1995,"Rates, total",Total coverage,Labour force survey,# 0,Unemployed,10.1,1,,,,
Germany,1995,"Rates, total",Total coverage,Official estimates,# 0,Unemployed,8.2,1,,,,
Germany,1995,"Rates, total",Registered unemployment,Employment office records,# 0,Unemployed,10.2,"97,117",,,,
Germany,1995,"Rates, men",Registered unemployment,Employment office records,# 0,Unemployed,9.2,"97,117",,,,
Germany,1995,"Rates, men",Total coverage,Official estimates,# 0,Unemployed,7,1,,,,
Germany,1995,"Rates, men",Total coverage,Labour force survey,# 0,Unemployed,8.7,1,,,,
Germany,1995,"Rates, women",Total coverage,Labour force survey,# 0,Unemployed,11.9,1,,,,
Germany,1995,"Rates, women",Total coverage,Official estimates,# 0,Unemployed,9.7,1,,,,
Germany,1995,"Rates, women",Registered unemployment,Employment office records,# 0,Unemployed,11.4,"97,117",,,,
Germany,1994,Total men and women,Registered unemployment,Employment office records,# 0,Unemployed,3493.319,"97,117",,,,
Germany,1994,Total men and women,Total coverage,Official estimates,# 0,Unemployed,3315,1,,,,
Germany,1994,Total men and women,Total coverage,Labour force survey,# 0,Previously employed,3945,1,,,,
Germany,1994,Total men and women,Total coverage,Labour force survey,# 0,First job seekers,216,1,,,,
Germany,1994,Total men and women,Registered unemployment,Employment office records,# 0,First job seekers,290.364,"97,117",,,,
Germany,1994,Total men and women,Registered unemployment,Employment office records,# 0,Previously employed,3202.955,"97,117",,,,
Germany,1994,Total men and women,Total coverage,Labour force survey,# 0,Unemployed,4160,1,,,,
Germany,1994,Men,Total coverage,Labour force survey,# 0,Unemployed,2051,1,,,,
Germany,1994,Men,Registered unemployment,Employment office records,# 0,Previously employed,1596.171,"97,117",,,,
Germany,1994,Men,Registered unemployment,Employment office records,# 0,First job seekers,125.019,"97,117",,,,
Germany,1994,Men,Total coverage,Labour force survey,# 0,First job seekers,102,1,,,,
Germany,1994,Men,Total coverage,Labour force survey,# 0,Previously employed,1949,1,,,,
Germany,1994,Men,Total coverage,Official estimates,# 0,Unemployed,1644,1,,,,
Germany,1994,Men,Registered unemployment,Employment office records,# 0,Unemployed,1721.19,"97,117",,,,
Germany,1994,Women,Registered unemployment,Employment office records,# 0,Unemployed,1772.129,"97,117",,,,
Germany,1994,Women,Total coverage,Official estimates,# 0,Unemployed,1671,1,,,,
Germany,1994,Women,Total coverage,Labour force survey,# 0,Previously employed,1996,1,,,,
Germany,1994,Women,Total coverage,Labour force survey,# 0,First job seekers,114,1,,,,
Germany,1994,Women,Registered unemployment,Employment office records,# 0,First job seekers,165.345,"97,117",,,,
Germany,1994,Women,Registered unemployment,Employment office records,# 0,Previously employed,1606.784,"97,117",,,,
Germany,1994,Women,Total coverage,Labour force survey,# 0,Unemployed,2110,1,,,,
Germany,1994,"Rates, total",Total coverage,Labour force survey,# 0,Unemployed,10.3,1,,,,
Germany,1994,"Rates, total",Total coverage,Official estimates,# 0,Unemployed,8.4,1,,,,
Germany,1994,"Rates, total",Registered unemployment,Employment office records,# 0,Unemployed,10,"97,117",,,,
Germany,1994,"Rates, men",Total coverage,Official estimates,# 0,Unemployed,7.2,1,,,,
Germany,1994,"Rates, men",Total coverage,Labour force survey,# 0,Unemployed,8.9,1,,,,
Germany,1994,"Rates, women",Total coverage,Labour force survey,# 0,Unemployed,12.3,1,,,,
Germany,1994,"Rates, women",Total coverage,Official estimates,# 0,Unemployed,10,1,,,,
